Gene ID,NC24h_pi_1,NC24h_pi_2,NC24h_pi_3,X24h_pi_1,X24h_pi_2,X24h_pi_3,NC48h_pi_1,NC48h_pi_2,NC48h_pi_3,X48h_pi_1,X48h_pi_2,X48h_pi_3,NC72h_pi_1,NC72h_pi_2,NC72h_pi_3,X72h_pi_1,X72h_pi_2,X72h_pi_3,NC96h_pi_1,NC96h_pi_2,NC96h_pi_3,X96h_pi_1,X96h_pi_2,X96h_pi_3
c210372_g1,0,0,0,34,20,34,0,0,0,21,50,31,0,0,0,26,10,13,0,0,0,74,29,5
c210384_g4,0,0,0,14,13,7,0,0,0,42,49,34,0,0,0,11,9,119,0,0,0,50,43,32
c210398_g3,38,39,42,36,40,48,38,39,42,32,53,47,38,39,42,58,37,41,38,39,42,87,34,32
c210409_g1,8,16,6,45,15,59,8,16,6,38,68,59,8,16,6,19,34,20,8,16,6,46,20,22
c210426_g3,0,0,0,6,5,4,0,0,0,7,5,9,0,0,0,5,3,15,0,0,0,15,14,3
c210440_g3,0,0,0,23,27,26,0,0,0,37,41,46,0,0,0,27,12,78,0,0,0,69,49,31
c210454_g2,1,0,1,7,2,7,1,0,1,8,7,11,1,0,1,7,8,27,1,0,1,48,19,4
c210469_g1,23,83,27,53,19,20,23,83,27,43,113,109,23,83,27,11,8,41,23,83,27,46,19,16
c210481_g4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
c210488_g5,2,1,0,1,8,15,2,1,0,5,11,8,2,1,0,4,7,5,2,1,0,9,4,0
c210503_g2,3,10,7,14,11,21,3,10,7,12,24,12,3,10,7,14,13,9,3,10,7,38,14,5
c210515_g2,0,0,2,11,7,20,0,0,2,10,21,30,0,0,2,26,32,18,0,0,2,81,41,4
c210529_g5,0,0,0,4,3,2,0,0,0,3,6,13,0,0,0,2,3,4,0,0,0,10,4,0
c210548_g1,1,6,5,98,100,128,1,6,5,214,262,277,1,6,5,97,116,86,1,6,5,309,118,48
c210567_g1,20,11,10,27,59,47,20,11,10,69,78,84,20,11,10,66,31,40,20,11,10,184,58,28
c210578_g3,186,99,189,217,204,295,186,99,189,217,231,247,186,99,189,896,649,413,186,99,189,1028,239,248
c210588_g3,0,0,0,28,23,25,0,0,0,39,47,40,0,0,0,14,18,17,0,0,0,29,12,6
c210597_g1,0,0,0,24,30,37,0,0,0,44,72,61,0,0,0,19,26,58,0,0,0,99,42,20
c210614_g4,0,0,1,36,20,36,0,0,1,38,61,62,0,0,1,54,28,61,0,0,1,143,59,33
c210628_g4,0,0,0,18,34,21,0,0,0,36,51,32,0,0,0,18,17,105,0,0,0,52,26,52
c210639_g2,2,0,0,95,50,138,2,0,0,51,79,132,2,0,0,170,277,272,2,0,0,296,234,22
c210650_g1,7,2,3,21,22,42,7,2,3,24,40,45,7,2,3,26,31,35,7,2,3,48,28,10
c210665_g1,30,38,46,0,0,0,30,38,46,0,0,0,30,38,46,28,0,0,30,38,46,16,0,0
c210665_g4,96,89,94,1,0,0,96,89,94,1,1,0,96,89,94,53,0,0,96,89,94,49,0,0
c210673_g2,0,0,0,6,1,2,0,0,0,11,7,10,0,0,0,10,6,7,0,0,0,13,9,8
c210686_g1,0,0,0,6,8,9,0,0,0,19,23,16,0,0,0,12,11,44,0,0,0,60,24,9
c210699_g7,0,0,0,6,3,5,0,0,0,17,15,15,0,0,0,49,33,3,0,0,0,27,11,1
c210713_g5,2,1,1,11,15,15,2,1,1,13,24,26,2,1,1,24,18,5,2,1,1,28,8,9
c210729_g1,201,124,114,299,180,337,201,124,114,285,378,367,201,124,114,575,307,348,201,124,114,638,301,128
c21073_g1,0,0,0,2,0,1,0,0,0,7,1,0,0,0,0,0,0,6,0,0,0,0,0,0
c210751_g3,4,4,13,32,39,31,4,4,13,50,49,52,4,4,13,52,34,85,4,4,13,143,42,33
c210767_g2,11,61,34,133,95,117,11,61,34,127,140,171,11,61,34,177,97,104,11,61,34,260,210,34
c210776_g3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,3,0
c210784_g4,0,0,0,17,22,19,0,0,0,25,46,38,0,0,0,19,11,11,0,0,0,46,28,12
c210798_g4,0,0,1,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
c210810_g1,0,1,0,229,199,402,0,1,0,321,310,346,0,1,0,207,144,423,0,1,0,644,322,135
c210825_g1,0,0,3,57,54,84,0,0,3,45,83,65,0,0,3,46,34,40,0,0,3,171,53,34
c210836_g4,0,1,1,2,2,2,0,1,1,1,9,4,0,1,1,2,1,0,0,1,1,3,0,1
c21084_g2,0,0,1,0,1,0,0,0,1,4,0,0,0,0,1,3,1,7,0,0,1,30,5,1
c210862_g2,5,5,6,58,61,91,5,5,6,129,213,148,5,5,6,45,47,76,5,5,6,249,124,56
c210877_g1,181,132,95,87,69,84,181,132,95,66,57,76,181,132,95,246,171,105,181,132,95,358,116,53
c210893_g2,3,1,4,20,7,10,3,1,4,65,42,57,3,1,4,58,48,3,3,1,4,62,40,1
c210902_g2,74,45,48,3,2,1,74,45,48,1,0,1,74,45,48,2,0,2,74,45,48,2,0,1
c210914_g4,0,0,0,23,41,44,0,0,0,26,49,39,0,0,0,77,31,34,0,0,0,92,43,11
c210929_g2,2,0,0,3,5,5,2,0,0,5,7,1,2,0,0,5,4,11,2,0,0,4,2,2
c210943_g3,3,0,2,8,8,4,3,0,2,8,10,7,3,0,2,15,8,13,3,0,2,20,8,0
c210954_g1,495,357,440,697,644,750,495,357,440,603,711,705,495,357,440,1761,764,538,495,357,440,1299,453,312
c210968_g1,493,310,316,434,354,437,493,310,316,351,345,363,493,310,316,744,659,318,493,310,316,744,278,71
c210982_g5,0,0,0,3,2,2,0,0,0,6,6,7,0,0,0,3,3,1,0,0,0,5,1,1
c210994_g4,3,1,1,4,4,2,3,1,1,4,2,2,3,1,1,4,6,2,3,1,1,4,0,3
c211006_g1,3,0,0,100,66,90,3,0,0,65,89,95,3,0,0,17,39,36,3,0,0,131,37,8
c211020_g2,183,132,149,173,194,322,183,132,149,325,418,380,183,132,149,319,265,187,183,132,149,676,224,51
c211036_g4,1,1,1,1,1,2,1,1,1,3,2,5,1,1,1,1,1,9,1,1,1,7,1,5
c211050_g3,38,25,54,80,72,93,38,25,54,87,94,104,38,25,54,51,44,66,38,25,54,175,68,52
c211067_g6,0,0,0,2,1,3,0,0,0,4,7,3,0,0,0,0,1,1,0,0,0,5,0,2
c211081_g1,2,1,0,196,131,227,2,1,0,212,239,332,2,1,0,309,165,248,2,1,0,680,308,46
c211093_g5,1,3,2,14,4,25,1,3,2,18,31,25,1,3,2,11,15,2,1,3,2,56,23,8
c211103_g5,0,0,0,1,4,6,0,0,0,2,5,1,0,0,0,8,0,3,0,0,0,4,2,0
c211114_g1,118,106,90,107,58,105,118,106,90,112,195,112,118,106,90,98,51,128,118,106,90,120,44,42
c211127_g6,1,0,0,5,8,3,1,0,0,7,7,7,1,0,0,4,6,3,1,0,0,7,11,7
c211138_g3,32,23,24,27,24,21,32,23,24,12,17,16,32,23,24,44,28,11,32,23,24,40,19,12
c211150_g1,327,452,462,72,79,97,327,452,462,101,115,128,327,452,462,118,38,306,327,452,462,247,102,119
c211163_g2,11,9,22,34,46,63,11,9,22,33,50,57,11,9,22,61,30,31,11,9,22,130,45,29
c211177_g8,104,58,53,20,23,35,104,58,53,36,71,45,104,58,53,11,18,59,104,58,53,63,39,17
c211191_g3,1,2,1,18,21,27,1,2,1,16,22,33,1,2,1,19,27,20,1,2,1,118,26,13
c211201_g5,273,299,284,241,241,342,273,299,284,302,409,305,273,299,284,453,203,658,273,299,284,677,285,162
c211215_g2,0,0,0,29,29,47,0,0,0,46,76,69,0,0,0,18,21,28,0,0,0,73,34,16
c211229_g1,0,0,2,4,17,4,0,0,2,0,3,1,0,0,2,1,2,6,0,0,2,4,1,2
c211238_g5,0,0,0,7,14,5,0,0,0,6,3,4,0,0,0,1,4,6,0,0,0,5,7,4
c211252_g4,21152,14097,17780,25413,22042,24679,21152,14097,17780,16929,16824,17868,21152,14097,17780,40362,20224,15843,21152,14097,17780,28054,11131,9190
c211262_g5,1,2,5,22,25,31,1,2,5,27,45,32,1,2,5,35,8,72,1,2,5,101,32,32
c211275_g2,1561,896,1196,5922,4131,6341,1561,896,1196,7312,7395,9101,1561,896,1196,28045,10811,7383,1561,896,1196,35759,7735,2563
c211286_g4,1,0,4,2,4,4,1,0,4,5,9,9,1,0,4,6,1,2,1,0,4,16,9,2
c211302_g1,22,26,36,22,50,38,22,26,36,32,64,41,22,26,36,277,53,66,22,26,36,110,71,179
c211314_g3,819,391,757,906,720,984,819,391,757,898,887,947,819,391,757,2434,1872,753,819,391,757,2882,1027,1087
c211328_g2,1,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,1,6,1,0,0,0,0,0
c211344_g4,0,0,0,7,6,7,0,0,0,5,8,6,0,0,0,5,9,2,0,0,0,13,3,1
c211357_g3,6,5,7,17,10,11,6,5,7,15,21,13,6,5,7,37,21,17,6,5,7,54,10,6
c211370_g6,1,0,0,6,12,10,1,0,0,1,5,11,1,0,0,10,12,1,1,0,0,3,3,1
c211382_g3,8,12,15,117,108,124,8,12,15,122,200,166,8,12,15,96,39,99,8,12,15,261,102,110
c211395_g2,1,2,0,5,14,12,1,2,0,1,2,4,1,2,0,2,1,4,1,2,0,2,1,10
c211412_g6,1,0,0,17,35,37,1,0,0,47,81,81,1,0,0,15,17,19,1,0,0,66,37,13
c211424_g3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1
c211441_g1,256,208,228,774,849,856,256,208,228,509,592,585,256,208,228,947,653,398,256,208,228,902,343,267
c211450_g2,5,2,2,14,6,13,5,2,2,14,23,14,5,2,2,20,4,5,5,2,2,22,7,5
c211458_g4,824,772,595,1513,248,530,824,772,595,328,372,347,824,772,595,248,191,79,824,772,595,138,193,304
c211470_g1,0,2,5,26,23,35,0,2,5,17,42,28,0,2,5,5,8,3,0,2,5,16,8,0
c211481_g2,0,2,0,9,2,5,0,2,0,7,17,5,0,2,0,12,4,3,0,2,0,10,4,3
c211492_g3,0,0,1,79,87,68,0,0,1,77,87,70,0,0,1,26,31,75,0,0,1,97,47,31
c211502_g2,79,23,20,37,21,48,79,23,20,28,62,50,79,23,20,49,30,85,79,23,20,78,47,21
c211512_g2,0,0,0,39,35,41,0,0,0,55,84,100,0,0,0,72,44,142,0,0,0,266,113,33
c211525_g5,0,0,0,13,10,15,0,0,0,22,20,20,0,0,0,13,10,20,0,0,0,30,11,7
c211535_g1,0,0,0,18,15,13,0,0,0,38,36,32,0,0,0,38,16,28,0,0,0,69,20,25
c211551_g1,1,1,4,4,4,5,1,1,4,5,4,5,1,1,4,0,1,0,1,1,4,10,1,8
c211560_g7,14,3,3,83,19,42,14,3,3,19,15,8,14,3,3,28,10,10,14,3,3,55,13,5
c211572_g1,153,111,122,52,85,44,153,111,122,48,80,90,153,111,122,55,20,46,153,111,122,117,33,21
c211584_g1,0,3,0,13,5,11,0,3,0,5,34,22,0,3,0,4,11,59,0,3,0,31,13,18
c211595_g1,230,173,205,534,413,527,230,173,205,362,394,402,230,173,205,774,488,211,230,173,205,516,406,220
c21160_g2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
c211623_g1,0,4,0,5,4,3,0,4,0,3,3,2,0,4,0,4,3,10,0,4,0,7,8,3
c211634_g9,0,0,0,7,0,0,0,0,0,1,2,1,0,0,0,3,0,14,0,0,0,17,10,11
c211648_g2,61,20,106,123,48,65,61,20,106,68,52,169,61,20,106,33,28,37,61,20,106,84,45,38
c211657_g5,3,1,0,8,9,6,3,1,0,5,7,6,3,1,0,4,7,12,3,1,0,24,8,13
c211669_g2,138,149,213,963,908,978,138,149,213,771,763,757,138,149,213,994,451,276,138,149,213,651,345,392
c211682_g4,6,1,2,3,0,0,6,1,2,0,1,0,6,1,2,2,0,0,6,1,2,1,0,0
c211693_g2,0,0,0,71,69,85,0,0,0,44,45,56,0,0,0,167,63,46,0,0,0,184,70,51
c211705_g3,0,4,0,20,22,24,0,4,0,36,41,29,0,4,0,50,22,41,0,4,0,90,52,27
c211721_g1,226,265,373,147,94,151,226,265,373,130,208,255,226,265,373,436,192,221,226,265,373,532,233,157
c211732_g1,0,1,1,20,25,20,0,1,1,11,15,17,0,1,1,9,0,11,0,1,1,41,9,5
c211740_g1,0,3,3,146,100,99,0,3,3,205,334,257,0,3,3,35,69,148,0,3,3,160,77,90
c211752_g2,0,0,0,16,13,27,0,0,0,12,10,7,0,0,0,10,5,11,0,0,0,45,8,1
c211765_g7,155,163,118,276,245,270,155,163,118,233,256,250,155,163,118,112,139,122,155,163,118,251,129,87
c211775_g1,0,0,1,7,10,8,0,0,1,2,12,13,0,0,1,6,4,3,0,0,1,9,10,1
c211787_g3,0,0,1,17,41,48,0,0,1,99,108,129,0,0,1,329,299,14,0,0,1,625,110,15
c211801_g7,0,1,0,10,9,12,0,1,0,6,29,32,0,1,0,15,11,5,0,1,0,28,13,11
c211812_g1,13,16,13,100,34,75,13,16,13,44,25,25,13,16,13,50,35,23,13,16,13,57,26,33
c211826_g2,146,109,149,67,80,81,146,109,149,55,94,57,146,109,149,109,51,48,146,109,149,162,47,33
c211838_g4,1,0,0,12,4,14,1,0,0,21,30,20,1,0,0,5,5,33,1,0,0,46,21,9
c211847_g5,0,0,0,24,18,30,0,0,0,39,32,41,0,0,0,13,5,45,0,0,0,140,39,25
c211859_g2,4,0,1,27,28,45,4,0,1,78,68,62,4,0,1,55,27,81,4,0,1,172,90,38
c211872_g1,0,1,0,33,13,36,0,1,0,41,41,48,0,1,0,163,86,65,0,1,0,334,116,7
c211886_g2,33,15,23,47,17,31,33,15,23,30,34,30,33,15,23,41,10,22,33,15,23,54,22,26
c211895_g1,7,3,18,64,94,117,7,3,18,64,64,63,7,3,18,99,62,76,7,3,18,143,42,38
c211908_g1,3,1,1,91,78,103,3,1,1,123,171,140,3,1,1,45,48,81,3,1,1,147,66,38
c211920_g6,1100,777,1123,3009,2597,3139,1100,777,1123,2775,2897,3055,1100,777,1123,7895,4259,3161,1100,777,1123,9208,3712,2030
c211935_g1,0,0,6,64,59,70,0,0,6,114,139,167,0,0,6,64,46,149,0,0,6,245,140,56
c211950_g6,0,0,0,2,0,1,0,0,0,3,4,4,0,0,0,1,0,0,0,0,0,3,6,0
c211964_g2,100,83,76,44,27,38,100,83,76,80,101,74,100,83,76,35,38,12,100,83,76,59,34,14
c211976_g2,0,0,1,26,42,33,0,0,1,31,32,29,0,0,1,31,24,22,0,0,1,61,16,16
c211987_g4,0,1,0,1,0,2,0,1,0,5,2,1,0,1,0,4,3,1,0,1,0,5,1,2
c212000_g1,112,119,131,90,84,117,112,119,131,126,169,142,112,119,131,130,90,104,112,119,131,355,113,74
c212013_g1,29,18,8,31,58,26,29,18,8,27,29,38,29,18,8,20,21,33,29,18,8,54,41,3
c212022_g1,0,1,0,10,12,14,0,1,0,12,29,17,0,1,0,15,10,18,0,1,0,34,9,21
c212031_g1,357,277,311,344,279,400,357,277,311,243,326,340,357,277,311,389,287,483,357,277,311,697,215,220
c212047_g1,4,10,2,24,30,28,4,10,2,35,70,37,4,10,2,36,17,37,4,10,2,105,48,25
c212062_g4,71,217,54,99,92,54,71,217,54,89,34,76,71,217,54,42,4,11,71,217,54,66,18,20
c212077_g3,8,3,9,12,5,5,8,3,9,65,6,29,8,3,9,457,121,144,8,3,9,502,214,8
c212090_g5,37,45,65,27,35,26,37,45,65,19,39,20,37,45,65,17,5,45,37,45,65,96,56,36
c212101_g3,1,3,0,418,2,28,1,3,0,2,1,3,1,3,0,0,0,9,1,3,0,15,80,154
c212112_g3,2,0,1,24,21,31,2,0,1,21,20,21,2,0,1,43,20,13,2,0,1,56,12,14
c212125_g1,1,0,1,62,70,75,1,0,1,51,77,86,1,0,1,25,31,27,1,0,1,76,26,19
c212139_g2,0,0,0,23,23,34,0,0,0,49,63,90,0,0,0,17,24,51,0,0,0,72,24,41
c212153_g4,0,0,0,6,5,9,0,0,0,4,4,10,0,0,0,5,3,5,0,0,0,11,12,2
c212166_g2,0,0,1,7,5,7,0,0,1,7,14,15,0,0,1,11,4,5,0,0,1,27,5,1
c212177_g2,11,15,8,7,4,2,11,15,8,8,11,8,11,15,8,16,3,3,11,15,8,10,2,3
c212186_g1,1,1,2,1,7,5,1,1,2,5,8,20,1,1,2,15,15,9,1,1,2,49,18,7
c212197_g2,0,0,0,9,8,8,0,0,0,24,27,33,0,0,0,29,19,16,0,0,0,72,26,6
c212210_g4,0,0,0,1,1,2,0,0,0,0,3,4,0,0,0,5,2,2,0,0,0,2,1,0
c212223_g1,189,108,123,320,271,320,189,108,123,349,463,370,189,108,123,431,317,281,189,108,123,578,210,177
c212233_g2,0,0,1,179,278,294,0,0,1,137,214,204,0,0,1,71,61,60,0,0,1,149,92,35
c212246_g1,1,0,2,96,94,118,1,0,2,57,57,81,1,0,2,185,106,81,1,0,2,273,73,39
c212259_g1,1,0,0,209,150,252,1,0,0,172,212,235,1,0,0,223,132,270,1,0,0,439,200,109
c212271_g3,0,0,0,12,12,10,0,0,0,8,15,6,0,0,0,26,13,4,0,0,0,16,5,4
c212286_g1,136,59,104,249,194,221,136,59,104,179,181,169,136,59,104,452,198,107,136,59,104,289,126,131
c212299_g2,0,1,1,3,9,12,0,1,1,4,8,8,0,1,1,4,3,6,0,1,1,1,3,2
c212312_g4,2,12,7,8,18,17,2,12,7,14,13,23,2,12,7,13,12,11,2,12,7,18,6,5
c212323_g2,0,0,0,1,1,2,0,0,0,4,7,5,0,0,0,4,0,2,0,0,0,6,1,1
c212332_g2,6,9,9,46,74,52,6,9,9,41,54,56,6,9,9,38,41,17,6,9,9,25,21,8
c212343_g3,0,0,0,10,17,16,0,0,0,8,5,15,0,0,0,0,3,4,0,0,0,0,1,2
c212354_g4,3,4,3,6,12,18,3,4,3,7,3,3,3,4,3,6,4,2,3,4,3,26,4,4
c212367_g4,0,1,0,12,8,9,0,1,0,14,29,29,0,1,0,3,6,9,0,1,0,20,9,23
c212381_g2,0,0,1,15,12,15,0,0,1,16,29,33,0,0,1,15,16,24,0,0,1,72,26,13
c212388_g9,0,2,0,18,20,31,0,2,0,19,32,36,0,2,0,18,13,16,0,2,0,56,23,14
c212402_g2,0,0,0,5,13,7,0,0,0,6,11,10,0,0,0,5,4,13,0,0,0,7,5,8
c212413_g5,854,613,608,314,331,276,854,613,608,129,228,136,854,613,608,65,72,79,854,613,608,148,45,36
c212424_g2,1,0,0,64,48,58,1,0,0,86,109,144,1,0,0,42,43,64,1,0,0,181,93,36
c212438_g3,1,2,5,2,4,1,1,2,5,2,2,4,1,2,5,1,0,4,1,2,5,4,0,1
c212449_g1,0,0,0,4,5,7,0,0,0,11,11,15,0,0,0,11,16,53,0,0,0,33,26,14
c212459_g2,0,2,0,40,33,59,0,2,0,33,70,48,0,2,0,60,23,84,0,2,0,96,47,38
c212473_g5,1,3,3,61,117,93,1,3,3,35,54,64,1,3,3,47,46,29,1,3,3,53,24,27
c212489_g1,169,110,83,140,198,239,169,110,83,171,180,194,169,110,83,281,135,254,169,110,83,328,112,87
c212501_g2,0,0,0,16,6,10,0,0,0,16,10,7,0,0,0,6,5,4,0,0,0,13,11,1
c212516_g1,0,1,0,34,15,32,0,1,0,32,64,43,0,1,0,15,20,31,0,1,0,81,44,20
c212524_g6,24,26,15,58,41,58,24,26,15,37,33,49,24,26,15,41,25,23,24,26,15,85,34,12
c212537_g1,0,1,4,7,5,9,0,1,4,13,19,10,0,1,4,18,6,17,0,1,4,25,14,7
c212547_g1,0,0,0,80,68,104,0,0,0,95,118,113,0,0,0,54,49,75,0,0,0,125,45,32
c212564_g1,1,4,3,154,150,172,1,4,3,119,170,152,1,4,3,117,85,233,1,4,3,371,153,108
c212576_g2,2,1,0,30,14,28,2,1,0,28,44,39,2,1,0,12,14,20,2,1,0,44,19,9
c212591_g3,508,495,625,1286,1165,1441,508,495,625,1369,1441,1689,508,495,625,4348,1657,1693,508,495,625,3387,1421,950
c212606_g7,0,0,0,3,5,3,0,0,0,4,17,15,0,0,0,1,5,7,0,0,0,9,2,4
c212618_g1,81,69,106,20,14,8,81,69,106,18,63,27,81,69,106,15,14,21,81,69,106,33,16,10
c212628_g8,0,0,0,16,11,5,0,0,0,9,25,6,0,0,0,4,4,4,0,0,0,22,13,18
c212645_g4,6,3,4,8,4,6,6,3,4,12,10,14,6,3,4,8,6,3,6,3,4,29,7,6
c212654_g2,125,114,138,404,327,437,125,114,138,357,576,535,125,114,138,234,217,244,125,114,138,713,274,218
c212665_g4,0,0,0,5,7,6,0,0,0,13,24,16,0,0,0,2,3,14,0,0,0,19,11,3
c212678_g1,1,0,0,38,38,31,1,0,0,45,102,49,1,0,0,18,23,84,1,0,0,69,31,16
c212690_g1,8,6,8,16,8,15,8,6,8,16,26,16,8,6,8,17,20,8,8,6,8,21,7,8
c212703_g1,0,1,3,9,19,12,0,1,3,9,9,14,0,1,3,11,3,15,0,1,3,12,7,5
c212717_g3,2,0,0,17,19,10,2,0,0,11,29,18,2,0,0,5,7,17,2,0,0,17,12,8
c212729_g5,6,0,0,2,2,5,6,0,0,12,13,6,6,0,0,5,6,2,6,0,0,7,4,6
c212740_g3,0,0,0,12,10,3,0,0,0,27,36,20,0,0,0,8,6,8,0,0,0,34,17,5
c212752_g6,33,27,32,47,37,50,33,27,32,48,60,58,33,27,32,41,46,34,33,27,32,75,37,16
c212764_g2,1,0,0,34,59,26,1,0,0,20,36,25,1,0,0,13,16,32,1,0,0,27,9,13
c212779_g1,321,231,371,273,88,212,321,231,371,140,193,165,321,231,371,282,178,74,321,231,371,275,88,87
c212790_g4,28,20,17,34,81,45,28,20,17,14,31,17,28,20,17,30,10,17,28,20,17,21,3,6
c212805_g1,0,0,0,9,20,16,0,0,0,7,7,6,0,0,0,9,16,2,0,0,0,5,5,8
c212815_g4,0,0,0,12,12,8,0,0,0,14,17,18,0,0,0,20,14,32,0,0,0,39,18,15
c212830_g2,116,102,93,190,199,162,116,102,93,197,174,194,116,102,93,869,375,138,116,102,93,1051,367,96
c212842_g2,157,128,139,307,353,347,157,128,139,230,268,265,157,128,139,384,268,147,157,128,139,281,123,72
c212856_g4,291,137,264,209,138,188,291,137,264,244,269,326,291,137,264,326,168,214,291,137,264,342,217,103
c212871_g5,212,150,268,817,510,766,212,150,268,871,1066,1111,212,150,268,1585,1197,638,212,150,268,2393,663,115
c212881_g1,0,0,0,3,12,10,0,0,0,4,4,7,0,0,0,9,2,25,0,0,0,63,13,3
c212893_g3,4,1,3,41,37,40,4,1,3,44,27,40,4,1,3,113,96,367,4,1,3,162,274,50
c212905_g2,2103,3629,3383,7098,4249,8225,2103,3629,3383,6586,6251,6657,2103,3629,3383,17459,11048,1754,2103,3629,3383,12073,3878,1654
c212917_g1,4,0,0,25,19,26,4,0,0,19,25,27,4,0,0,7,21,46,4,0,0,51,30,12
c212929_g4,0,0,0,1,3,3,0,0,0,2,2,2,0,0,0,2,5,4,0,0,0,3,1,0
c212942_g1,842,561,432,582,227,165,842,561,432,85,146,139,842,561,432,158,102,102,842,561,432,379,135,212
c212954_g2,11,0,0,9,8,4,11,0,0,6,20,17,11,0,0,3,3,15,11,0,0,7,6,5
c212964_g4,46,60,58,73,96,48,46,60,58,25,53,51,46,60,58,16,15,19,46,60,58,42,15,7
c212981_g1,8,5,4,518,570,808,8,5,4,465,566,620,8,5,4,406,436,1262,8,5,4,1501,546,334
c212995_g1,21,2,7,5,19,5,21,2,7,2,6,2,21,2,7,0,0,4,21,2,7,15,2,4
c213010_g1,1,0,0,62,71,95,1,0,0,47,50,57,1,0,0,69,90,52,1,0,0,92,44,19
c213023_g1,0,0,0,47,28,46,0,0,0,70,120,97,0,0,0,10,25,29,0,0,0,45,28,67
c213037_g2,2,1,0,39,34,34,2,1,0,40,39,48,2,1,0,126,42,83,2,1,0,58,44,50
c213054_g2,0,0,1,53,55,86,0,0,1,92,174,169,0,0,1,142,97,170,0,0,1,423,141,56
c213065_g3,1,0,0,67,56,105,1,0,0,67,93,149,1,0,0,198,82,214,1,0,0,427,121,49
c213077_g5,0,0,0,6,14,14,0,0,0,13,33,20,0,0,0,6,4,23,0,0,0,14,9,15
c213098_g1,0,0,0,14,27,34,0,0,0,36,63,62,0,0,0,7,17,29,0,0,0,30,26,15
c213110_g2,303,223,286,1263,987,1281,303,223,286,1485,1814,1689,303,223,286,1782,1077,833,303,223,286,2065,962,545
c213124_g2,0,0,0,6,2,4,0,0,0,2,7,3,0,0,0,9,7,4,0,0,0,1,5,0
c213134_g3,2,0,2,11,5,7,2,0,2,1,15,9,2,0,2,13,5,41,2,0,2,23,8,7
c213143_g4,0,0,0,2,1,1,0,0,0,1,4,2,0,0,0,1,1,0,0,0,0,3,1,0
c213154_g4,4,1,0,17,15,15,4,1,0,13,9,13,4,1,0,29,18,9,4,1,0,18,4,5
c213169_g1,53,31,40,276,142,235,53,31,40,291,533,406,53,31,40,403,206,258,53,31,40,633,255,120
c213180_g1,0,0,1,177,134,303,0,0,1,374,417,541,0,0,1,402,266,406,0,0,1,1386,443,59
c213191_g2,0,0,0,7,8,3,0,0,0,18,24,14,0,0,0,6,2,21,0,0,0,25,8,2
c213205_g2,0,0,0,16,11,20,0,0,0,12,11,11,0,0,0,7,9,7,0,0,0,16,6,3
c213218_g3,0,0,3,19,19,28,0,0,3,57,96,94,0,0,3,92,29,33,0,0,3,282,88,16
c213233_g2,448,524,588,249,136,228,448,524,588,212,352,321,448,524,588,391,192,191,448,524,588,593,220,80
c213244_g2,0,0,1,44,61,80,0,0,1,126,112,166,0,0,1,448,102,153,0,0,1,915,249,32
c213258_g3,0,0,0,16,12,8,0,0,0,25,23,25,0,0,0,17,4,19,0,0,0,40,13,1
c213270_g2,0,0,0,1,9,14,0,0,0,7,14,8,0,0,0,6,4,14,0,0,0,34,4,3
c213286_g3,63,85,99,120,113,149,63,85,99,245,248,190,63,85,99,134,204,8,63,85,99,131,48,6
c213297_g5,22,40,24,27,14,19,22,40,24,26,52,24,22,40,24,2,9,3,22,40,24,12,7,5
c213311_g1,0,124,2,134,2,1,0,124,2,2,274,169,0,124,2,0,0,4,0,124,2,5,17,16
c213331_g1,0,1,0,8,4,3,0,1,0,5,13,6,0,1,0,8,6,24,0,1,0,18,7,8
c213342_g2,0,0,0,37,46,47,0,0,0,51,55,53,0,0,0,33,30,60,0,0,0,102,33,31
c213355_g1,4,4,2,83,80,98,4,4,2,82,69,60,4,4,2,115,60,118,4,4,2,211,84,54
c213365_g6,0,0,3,22,33,26,0,0,3,34,39,47,0,0,3,37,22,57,0,0,3,77,47,13
c213378_g7,2,0,0,2,4,6,2,0,0,4,2,2,2,0,0,0,0,17,2,0,0,7,1,0
c213392_g2,2,3,5,35,21,35,2,3,5,14,20,20,2,3,5,15,15,6,2,3,5,31,16,17
c213405_g2,0,0,0,25,21,28,0,0,0,22,51,40,0,0,0,33,15,72,0,0,0,90,36,15
c213415_g2,474,257,395,943,370,1088,474,257,395,330,406,410,474,257,395,432,339,75,474,257,395,408,140,34
c213429_g4,0,0,1,13,4,9,0,0,1,29,36,24,0,0,1,12,5,29,0,0,1,55,35,10
c213444_g1,1032,2,59,23,22,39,1032,2,59,119,167,40,1032,2,59,19,14,16,1032,2,59,71,19,12
c213460_g1,86,27,73,166,165,155,86,27,73,185,232,258,86,27,73,150,166,43,86,27,73,88,61,37
c213473_g1,183,89,65,90,56,56,183,89,65,126,113,94,183,89,65,908,94,144,183,89,65,479,380,293
